attendance_device_id,timestamp,log_type,device_id
0290,2026-08-28 18:52:11,OUT,ESSL-DKB-2
0161,2026-08-28 18:52:17,OUT,ESSL-AMB-2
0146,2026-08-28 18:52:18,OUT,ESSL-AMB-2
0257,2026-08-28 18:52:22,OUT,ESSL-DKB-2
0081,2026-08-28 18:52:28,OUT,ESSL-CHD-1
0075,2026-08-28 18:52:44,OUT,ESSL-CHD-2
0286,2026-08-28 18:52:52,OUT,ESSL-DKB-2
0325,2026-08-28 18:52:57,OUT,ESSL-DKB-2
0171,2026-08-28 18:52:59,OUT,ESSL-AMB-1
0200,2026-08-28 18:53:27,OUT,ESSL-NOI-1
0280,2026-08-28 18:53:50,OUT,ESSL-DKB-2
0217,2026-08-28 18:54:03,OUT,ESSL-NOI-2
0160,2026-08-28 18:54:05,OUT,ESSL-AMB-2
0343,2026-08-28 18:54:16,OUT,ESSL-DSE-1
0207,2026-08-28 18:55:01,OUT,ESSL-NOI-1
0248,2026-08-28 18:55:09,OUT,ESSL-NOI-1
0400,2026-08-28 18:55:10,OUT,ESSL-DSE-1
0131,2026-08-28 18:55:18,OUT,ESSL-AMB-2
0268,2026-08-28 18:55:21,OUT,ESSL-DKB-2
0082,2026-08-28 18:55:22,OUT,ESSL-CHD-1
0376,2026-08-28 18:55:23,OUT,ESSL-DSE-1
0332,2026-08-28 18:55:46,OUT,ESSL-DSE-2
0231,2026-08-28 18:55:53,OUT,ESSL-NOI-2
0232,2026-08-28 18:56:00,OUT,ESSL-NOI-2
0085,2026-08-28 18:56:10,OUT,ESSL-CHD-1
0233,2026-08-28 18:56:14,OUT,ESSL-NOI-1
0296,2026-08-28 18:56:23,OUT,ESSL-DKB-2
0158,2026-08-28 18:56:28,OUT,ESSL-AMB-1
0237,2026-08-28 18:56:38,OUT,ESSL-NOI-1
0061,2026-08-28 18:56:42,OUT,ESSL-CHD-1
0120,2026-08-28 18:56:42,OUT,ESSL-AMB-1
0388,2026-08-28 18:56:45,OUT,ESSL-DSE-2
0352,2026-08-28 18:56:50,OUT,ESSL-DSE-2
0377,2026-08-28 18:56:52,OUT,ESSL-DSE-1
0291,2026-08-28 18:57:03,OUT,ESSL-DKB-1
0071,2026-08-28 18:57:10,OUT,ESSL-CHD-2
0255,2026-08-28 18:57:11,OUT,ESSL-NOI-2
0256,2026-08-28 18:57:12,OUT,ESSL-NOI-1
0068,2026-08-28 18:57:33,OUT,ESSL-CHD-2
0092,2026-08-28 18:57:49,OUT,ESSL-CHD-1
0227,2026-08-28 18:58:00,OUT,ESSL-NOI-1
0252,2026-08-28 18:58:03,OUT,ESSL-NOI-2
0056,2026-08-28 18:58:09,OUT,ESSL-CHD-1
0230,2026-08-28 18:58:15,OUT,ESSL-NOI-2
0152,2026-08-28 18:58:28,OUT,ESSL-AMB-2
0258,2026-08-28 18:58:29,OUT,ESSL-DKB-2
0301,2026-08-28 18:58:35,OUT,ESSL-DKB-1
0391,2026-08-28 18:58:38,OUT,ESSL-DSE-2
0317,2026-08-28 18:58:55,OUT,ESSL-DKB-1
0336,2026-08-28 18:59:04,OUT,ESSL-DSE-2
0151,2026-08-28 18:59:05,OUT,ESSL-AMB-2
0187,2026-08-28 18:59:16,OUT,ESSL-NOI-1
0057,2026-08-28 18:59:24,OUT,ESSL-CHD-1
0190,2026-08-28 18:59:26,OUT,ESSL-NOI-1
0083,2026-08-28 18:59:37,OUT,ESSL-CHD-2
0180,2026-08-28 18:59:46,OUT,ESSL-AMB-2
0300,2026-08-28 18:59:47,OUT,ESSL-DKB-1
0070,2026-08-28 18:59:48,OUT,ESSL-CHD-2
0197,2026-08-28 18:59:53,OUT,ESSL-NOI-2
0366,2026-08-28 19:00:03,OUT,ESSL-DSE-2
0221,2026-08-28 19:00:42,OUT,ESSL-NOI-1
0051,2026-08-28 19:00:49,OUT,ESSL-CHD-1
0225,2026-08-28 19:00:52,OUT,ESSL-NOI-1
0220,2026-08-28 19:01:03,OUT,ESSL-NOI-1
0155,2026-08-28 19:01:16,OUT,ESSL-AMB-1
0386,2026-08-28 19:01:24,OUT,ESSL-DSE-2
0267,2026-08-28 19:01:26,OUT,ESSL-DKB-2
0210,2026-08-28 19:01:35,OUT,ESSL-NOI-2
0117,2026-08-28 19:01:36,OUT,ESSL-AMB-1
0355,2026-08-28 19:02:27,OUT,ESSL-DSE-2
0173,2026-08-28 19:03:00,OUT,ESSL-AMB-1
0253,2026-08-28 19:03:23,OUT,ESSL-NOI-1
0100,2026-08-28 19:03:30,OUT,ESSL-CHD-1
0272,2026-08-28 19:03:34,OUT,ESSL-DKB-2
0371,2026-08-28 19:03:48,OUT,ESSL-DSE-1
0315,2026-08-28 19:04:04,OUT,ESSL-DKB-2
0157,2026-08-28 19:04:12,OUT,ESSL-AMB-1
0292,2026-08-28 19:04:27,OUT,ESSL-DKB-1
0162,2026-08-28 19:04:39,OUT,ESSL-AMB-1
0046,2026-08-28 19:04:41,OUT,ESSL-CHD-2
0103,2026-08-28 19:04:57,OUT,ESSL-CHD-2
0322,2026-08-28 19:05:26,OUT,ESSL-DKB-2
0385,2026-08-28 19:05:34,OUT,ESSL-DSE-2
0278,2026-08-28 19:05:56,OUT,ESSL-DKB-2
0356,2026-08-28 19:06:13,OUT,ESSL-DSE-1
0243,2026-08-28 19:06:17,OUT,ESSL-NOI-2
0321,2026-08-28 19:06:32,OUT,ESSL-DKB-2
0115,2026-08-28 19:06:57,OUT,ESSL-AMB-1
0260,2026-08-28 19:07:03,OUT,ESSL-DKB-2
0327,2026-08-28 19:07:04,OUT,ESSL-DKB-1
0242,2026-08-28 19:07:30,OUT,ESSL-NOI-2
0080,2026-08-28 19:07:31,OUT,ESSL-CHD-1
0235,2026-08-28 19:07:34,OUT,ESSL-NOI-1
0127,2026-08-28 19:07:51,OUT,ESSL-AMB-1
0072,2026-08-28 19:07:59,OUT,ESSL-CHD-1
0205,2026-08-28 19:08:16,OUT,ESSL-NOI-1
0183,2026-08-28 19:08:52,OUT,ESSL-AMB-2
0281,2026-08-28 19:08:54,OUT,ESSL-DKB-2
0223,2026-08-28 19:09:03,OUT,ESSL-NOI-2
0307,2026-08-28 19:09:04,OUT,ESSL-DKB-2
0375,2026-08-28 19:09:05,OUT,ESSL-DSE-1
0175,2026-08-28 19:09:29,OUT,ESSL-AMB-1
0275,2026-08-28 19:10:16,OUT,ESSL-DKB-1
0185,2026-08-28 19:10:19,OUT,ESSL-NOI-2
0271,2026-08-28 19:10:19,OUT,ESSL-DKB-1
0078,2026-08-28 19:10:47,OUT,ESSL-CHD-1
0285,2026-08-28 19:11:07,OUT,ESSL-DKB-1
0216,2026-08-28 19:11:18,OUT,ESSL-NOI-2
0282,2026-08-28 19:11:19,OUT,ESSL-DKB-2
0147,2026-08-28 19:11:26,OUT,ESSL-AMB-1
0145,2026-08-28 19:11:30,OUT,ESSL-AMB-2
0073,2026-08-28 19:11:37,OUT,ESSL-CHD-2
0357,2026-08-28 19:12:01,OUT,ESSL-DSE-1
0096,2026-08-28 19:12:34,OUT,ESSL-CHD-1
0250,2026-08-28 19:12:41,OUT,ESSL-NOI-2
0241,2026-08-28 19:12:47,OUT,ESSL-NOI-1
0130,2026-08-28 19:13:05,OUT,ESSL-AMB-1
0328,2026-08-28 19:13:30,OUT,ESSL-DKB-1
0188,2026-08-28 19:14:02,OUT,ESSL-NOI-1
0218,2026-08-28 19:14:08,OUT,ESSL-NOI-2
0251,2026-08-28 19:14:14,OUT,ESSL-NOI-1
0370,2026-08-28 19:14:57,OUT,ESSL-DSE-1
0378,2026-08-28 19:15:18,OUT,ESSL-DSE-2
0140,2026-08-28 19:15:21,OUT,ESSL-AMB-1
0245,2026-08-28 19:15:35,OUT,ESSL-NOI-1
0246,2026-08-28 19:15:39,OUT,ESSL-NOI-2
0112,2026-08-28 19:15:59,OUT,ESSL-CHD-1
0226,2026-08-28 19:15:59,OUT,ESSL-NOI-2
0326,2026-08-28 19:16:05,OUT,ESSL-DKB-1
0270,2026-08-28 19:16:24,OUT,ESSL-DKB-2
0348,2026-08-28 19:16:42,OUT,ESSL-DSE-2
0087,2026-08-28 19:16:43,OUT,ESSL-CHD-2
0060,2026-08-28 19:16:56,OUT,ESSL-CHD-2
0238,2026-08-28 19:17:36,OUT,ESSL-NOI-2
0342,2026-08-28 19:17:36,OUT,ESSL-DSE-2
0137,2026-08-28 19:17:45,OUT,ESSL-AMB-2
0350,2026-08-28 19:17:48,OUT,ESSL-DSE-1
0053,2026-08-28 19:17:49,OUT,ESSL-CHD-1
0393,2026-08-28 19:18:01,OUT,ESSL-DSE-2
0156,2026-08-28 19:18:07,OUT,ESSL-AMB-1
0132,2026-08-28 19:18:12,OUT,ESSL-AMB-1
0363,2026-08-28 19:18:16,OUT,ESSL-DSE-1
0181,2026-08-28 19:18:19,OUT,ESSL-AMB-2
0186,2026-08-28 19:18:21,OUT,ESSL-NOI-1
0192,2026-08-28 19:18:21,OUT,ESSL-NOI-1
0086,2026-08-28 19:18:33,OUT,ESSL-CHD-1
0382,2026-08-28 19:19:17,OUT,ESSL-DSE-1
0372,2026-08-28 19:19:21,OUT,ESSL-DSE-1
0122,2026-08-28 19:19:40,OUT,ESSL-AMB-2
0340,2026-08-28 19:19:44,OUT,ESSL-DSE-2
0062,2026-08-28 19:19:47,OUT,ESSL-CHD-1
0351,2026-08-28 19:20:02,OUT,ESSL-DSE-2
0166,2026-08-28 19:20:20,OUT,ESSL-AMB-2
0088,2026-08-28 19:20:28,OUT,ESSL-CHD-2
0338,2026-08-28 19:20:42,OUT,ESSL-DSE-1
0293,2026-08-28 19:20:52,OUT,ESSL-DKB-1
0298,2026-08-28 19:20:57,OUT,ESSL-DKB-2
0150,2026-08-29 09:05:01,IN,ESSL-AMB-1
0316,2026-08-29 09:05:13,IN,ESSL-DKB-1
0258,2026-08-29 09:05:21,IN,ESSL-DKB-2
0266,2026-08-29 09:05:21,IN,ESSL-DKB-1
0229,2026-08-29 09:05:24,IN,ESSL-NOI-2
0050,2026-08-29 09:05:30,IN,ESSL-CHD-1
0228,2026-08-29 09:05:31,IN,ESSL-NOI-2
0239,2026-08-29 09:05:43,IN,ESSL-NOI-1
0095,2026-08-29 09:05:47,IN,ESSL-CHD-2
0040,2026-08-29 09:05:50,IN,ESSL-HO-1
0267,2026-08-29 09:05:50,IN,ESSL-DKB-1
0275,2026-08-29 09:06:10,IN,ESSL-DKB-1
0231,2026-08-29 09:06:11,IN,ESSL-NOI-1
0215,2026-08-29 09:06:17,IN,ESSL-NOI-2
0367,2026-08-29 09:06:21,IN,ESSL-DSE-2
0391,2026-08-29 09:06:43,IN,ESSL-DSE-2
0094,2026-08-29 09:06:47,IN,ESSL-CHD-2
0331,2026-08-29 09:06:49,IN,ESSL-DSE-2
0303,2026-08-29 09:06:51,IN,ESSL-DKB-2
0171,2026-08-29 09:06:52,IN,ESSL-AMB-1
0202,2026-08-29 09:06:52,IN,ESSL-NOI-1
0133,2026-08-29 09:06:55,IN,ESSL-AMB-2
0122,2026-08-29 09:07:03,IN,ESSL-AMB-2
0118,2026-08-29 09:07:04,IN,ESSL-AMB-2
0002,2026-08-29 09:07:15,IN,ESSL-HO-1
0308,2026-08-29 09:07:26,IN,ESSL-DKB-2
0071,2026-08-29 09:07:28,IN,ESSL-CHD-2
0205,2026-08-29 09:07:30,IN,ESSL-NOI-2
0136,2026-08-29 09:07:40,IN,ESSL-AMB-2
0087,2026-08-29 09:07:41,IN,ESSL-CHD-2
0010,2026-08-29 09:07:54,IN,ESSL-HO-1
0141,2026-08-29 09:08:03,IN,ESSL-AMB-2
0111,2026-08-29 09:08:23,IN,ESSL-CHD-2
0362,2026-08-29 09:08:26,IN,ESSL-DSE-2
0224,2026-08-29 09:08:32,IN,ESSL-NOI-1
0237,2026-08-29 09:08:37,IN,ESSL-NOI-1
0072,2026-08-29 09:08:43,IN,ESSL-CHD-2
0315,2026-08-29 09:08:47,IN,ESSL-DKB-2
0358,2026-08-29 09:08:56,IN,ESSL-DSE-1
0117,2026-08-29 09:09:03,IN,ESSL-AMB-1
0194,2026-08-29 09:09:14,IN,ESSL-NOI-2
0366,2026-08-29 09:09:14,IN,ESSL-DSE-1
0319,2026-08-29 09:09:27,IN,ESSL-DKB-1
0246,2026-08-29 09:09:38,IN,ESSL-NOI-2
0339,2026-08-29 09:09:46,IN,ESSL-DSE-2
0097,2026-08-29 09:09:56,IN,ESSL-CHD-1
0327,2026-08-29 09:10:02,IN,ESSL-DKB-2
0177,2026-08-29 09:10:10,IN,ESSL-AMB-1
0127,2026-08-29 09:10:11,IN,ESSL-AMB-2
0255,2026-08-29 09:10:11,IN,ESSL-NOI-1
0155,2026-08-29 09:10:17,IN,ESSL-AMB-2
0290,2026-08-29 09:10:20,IN,ESSL-DKB-2
0257,2026-08-29 09:10:44,IN,ESSL-DKB-1
0193,2026-08-29 09:10:48,IN,ESSL-NOI-2
0137,2026-08-29 09:10:49,IN,ESSL-AMB-2
0168,2026-08-29 09:10:52,IN,ESSL-AMB-2
0188,2026-08-29 09:10:57,IN,ESSL-NOI-1
0294,2026-08-29 09:11:05,IN,ESSL-DKB-1
0387,2026-08-29 09:11:05,IN,ESSL-DSE-1
0033,2026-08-29 09:11:14,IN,ESSL-HO-1
0075,2026-08-29 09:11:17,IN,ESSL-CHD-2
0213,2026-08-29 09:11:26,IN,ESSL-NOI-1
0003,2026-08-29 09:11:33,IN,ESSL-HO-1
0130,2026-08-29 09:11:35,IN,ESSL-AMB-2
0238,2026-08-29 09:11:39,IN,ESSL-NOI-1
0132,2026-08-29 09:11:40,IN,ESSL-AMB-2
0372,2026-08-29 09:11:53,IN,ESSL-DSE-1
0025,2026-08-29 09:12:03,IN,ESSL-HO-1
0197,2026-08-29 09:12:04,IN,ESSL-NOI-2
0163,2026-08-29 09:12:10,IN,ESSL-AMB-1
0078,2026-08-29 09:12:22,IN,ESSL-CHD-2
0102,2026-08-29 09:12:29,IN,ESSL-CHD-2
0166,2026-08-29 09:12:32,IN,ESSL-AMB-2
0285,2026-08-29 09:12:37,IN,ESSL-DKB-2
0386,2026-08-29 09:12:43,IN,ESSL-DSE-2
0088,2026-08-29 09:12:52,IN,ESSL-CHD-1
0271,2026-08-29 09:12:52,IN,ESSL-DKB-2
0022,2026-08-29 09:13:13,IN,ESSL-HO-1
0039,2026-08-29 09:13:15,IN,ESSL-HO-1
0091,2026-08-29 09:13:24,IN,ESSL-CHD-2
0028,2026-08-29 09:13:25,IN,ESSL-HO-1
0204,2026-08-29 09:13:28,IN,ESSL-NOI-2
0211,2026-08-29 09:13:30,IN,ESSL-NOI-2
0288,2026-08-29 09:13:40,IN,ESSL-DKB-1
0164,2026-08-29 09:13:44,IN,ESSL-AMB-1
0376,2026-08-29 09:13:47,IN,ESSL-DSE-2
0198,2026-08-29 09:13:50,IN,ESSL-NOI-1
0296,2026-08-29 09:14:03,IN,ESSL-DKB-2
0128,2026-08-29 09:14:04,IN,ESSL-AMB-2
0115,2026-08-29 09:14:07,IN,ESSL-AMB-1
0309,2026-08-29 09:14:10,IN,ESSL-DKB-2
0006,2026-08-29 09:14:13,IN,ESSL-HO-1
0256,2026-08-29 09:14:15,IN,ESSL-NOI-1
0014,2026-08-29 09:14:33,IN,ESSL-HO-1
0374,2026-08-29 09:14:33,IN,ESSL-DSE-2
0286,2026-08-29 09:14:39,IN,ESSL-DKB-2
0126,2026-08-29 09:14:46,IN,ESSL-AMB-2
0252,2026-08-29 09:14:56,IN,ESSL-NOI-2
0242,2026-08-29 09:14:57,IN,ESSL-NOI-2
0107,2026-08-29 09:15:08,IN,ESSL-CHD-2
0203,2026-08-29 09:15:12,IN,ESSL-NOI-1
0079,2026-08-29 09:15:13,IN,ESSL-CHD-1
0353,2026-08-29 09:15:14,IN,ESSL-DSE-1
0254,2026-08-29 09:15:20,IN,ESSL-NOI-1
0157,2026-08-29 09:15:25,IN,ESSL-AMB-2
0174,2026-08-29 09:15:30,IN,ESSL-AMB-2
0263,2026-08-29 09:15:30,IN,ESSL-DKB-1
0209,2026-08-29 09:15:49,IN,ESSL-NOI-1
0011,2026-08-29 09:15:51,IN,ESSL-HO-1
0218,2026-08-29 09:15:51,IN,ESSL-NOI-1
0264,2026-08-29 09:16:06,IN,ESSL-DKB-1
0400,2026-08-29 09:16:06,IN,ESSL-DSE-2
0345,2026-08-29 09:16:07,IN,ESSL-DSE-2
0160,2026-08-29 09:16:08,IN,ESSL-AMB-2
0104,2026-08-29 09:16:18,IN,ESSL-CHD-2
0162,2026-08-29 09:16:30,IN,ESSL-AMB-2
0074,2026-08-29 09:16:42,IN,ESSL-CHD-2
0344,2026-08-29 09:16:49,IN,ESSL-DSE-2
0190,2026-08-29 09:16:52,IN,ESSL-NOI-2
0067,2026-08-29 09:17:11,IN,ESSL-CHD-2
0330,2026-08-29 09:17:13,IN,ESSL-DSE-1
0145,2026-08-29 09:17:15,IN,ESSL-AMB-1
0217,2026-08-29 09:17:17,IN,ESSL-NOI-2
0156,2026-08-29 09:17:20,IN,ESSL-AMB-2
0260,2026-08-29 09:17:22,IN,ESSL-DKB-2
0245,2026-08-29 09:17:44,IN,ESSL-NOI-2
0317,2026-08-29 09:17:46,IN,ESSL-DKB-1
0335,2026-08-29 09:17:46,IN,ESSL-DSE-1
0321,2026-08-29 09:17:53,IN,ESSL-DKB-2
0223,2026-08-29 09:17:55,IN,ESSL-NOI-2
0149,2026-08-29 09:18:20,IN,ESSL-AMB-2
0140,2026-08-29 09:18:24,IN,ESSL-AMB-1
0057,2026-08-29 09:18:30,IN,ESSL-CHD-1
0328,2026-08-29 09:18:35,IN,ESSL-DKB-1
0054,2026-08-29 09:18:45,IN,ESSL-CHD-2
0342,2026-08-29 09:18:55,IN,ESSL-DSE-2
0109,2026-08-29 09:18:58,IN,ESSL-CHD-2
0061,2026-08-29 09:19:11,IN,ESSL-CHD-2
0065,2026-08-29 09:19:23,IN,ESSL-CHD-1
0143,2026-08-29 09:19:30,IN,ESSL-AMB-2
0364,2026-08-29 09:19:32,IN,ESSL-DSE-2
0385,2026-08-29 09:19:37,IN,ESSL-DSE-1
0356,2026-08-29 09:19:44,IN,ESSL-DSE-1
0169,2026-08-29 09:20:00,IN,ESSL-AMB-2
0337,2026-08-29 09:20:02,IN,ESSL-DSE-1
0370,2026-08-29 09:20:02,IN,ESSL-DSE-2
0034,2026-08-29 09:20:03,IN,ESSL-HO-1
0123,2026-08-29 09:20:19,IN,ESSL-AMB-2
0159,2026-08-29 09:20:25,IN,ESSL-AMB-1
0302,2026-08-29 09:20:25,IN,ESSL-DKB-1
0153,2026-08-29 09:20:34,IN,ESSL-AMB-1
0240,2026-08-29 09:20:38,IN,ESSL-NOI-1
0173,2026-08-29 09:20:43,IN,ESSL-AMB-2
0340,2026-08-29 09:20:46,IN,ESSL-DSE-2
0073,2026-08-29 09:20:48,IN,ESSL-CHD-1
0018,2026-08-29 09:20:50,IN,ESSL-HO-1
0307,2026-08-29 09:21:02,IN,ESSL-DKB-1
0338,2026-08-29 09:21:03,IN,ESSL-DSE-1
0235,2026-08-29 09:21:05,IN,ESSL-NOI-1
0187,2026-08-29 09:21:07,IN,ESSL-NOI-1
0053,2026-08-29 09:21:40,IN,ESSL-CHD-1
0295,2026-08-29 09:22:04,IN,ESSL-DKB-1
0371,2026-08-29 09:22:06,IN,ESSL-DSE-2
0021,2026-08-29 09:22:16,IN,ESSL-HO-1
0324,2026-08-29 09:22:16,IN,ESSL-DKB-2
0244,2026-08-29 09:22:34,IN,ESSL-NOI-1
0180,2026-08-29 09:22:41,IN,ESSL-AMB-1
0152,2026-08-29 09:22:43,IN,ESSL-AMB-1
0352,2026-08-29 09:22:52,IN,ESSL-DSE-2
0142,2026-08-29 09:23:01,IN,ESSL-AMB-2
0201,2026-08-29 09:23:13,IN,ESSL-NOI-2
0243,2026-08-29 09:23:13,IN,ESSL-NOI-1
0359,2026-08-29 09:23:28,IN,ESSL-DSE-1
0090,2026-08-29 09:23:32,IN,ESSL-CHD-1
0098,2026-08-29 09:23:37,IN,ESSL-CHD-1
0170,2026-08-29 09:23:44,IN,ESSL-AMB-2
0292,2026-08-29 09:23:49,IN,ESSL-DKB-2
0389,2026-08-29 09:23:53,IN,ESSL-DSE-1
0351,2026-08-29 09:23:59,IN,ESSL-DSE-1
0232,2026-08-29 09:24:05,IN,ESSL-NOI-2
0234,2026-08-29 09:24:06,IN,ESSL-NOI-1
0251,2026-08-29 09:24:08,IN,ESSL-NOI-1
0208,2026-08-29 09:24:10,IN,ESSL-NOI-2
0084,2026-08-29 09:24:27,IN,ESSL-CHD-2
0248,2026-08-29 09:24:32,IN,ESSL-NOI-2
0355,2026-08-29 09:24:33,IN,ESSL-DSE-1
0310,2026-08-29 09:24:36,IN,ESSL-DKB-2
0093,2026-08-29 09:24:39,IN,ESSL-CHD-1
0365,2026-08-29 09:24:39,IN,ESSL-DSE-1
0200,2026-08-29 09:24:40,IN,ESSL-NOI-2
0212,2026-08-29 09:24:53,IN,ESSL-NOI-2
0103,2026-08-29 09:25:00,IN,ESSL-CHD-1
0048,2026-08-29 09:25:05,IN,ESSL-CHD-1
0083,2026-08-29 09:25:08,IN,ESSL-CHD-2
0019,2026-08-29 09:25:10,IN,ESSL-HO-1
0261,2026-08-29 09:25:21,IN,ESSL-DKB-2
0280,2026-08-29 09:26:09,IN,ESSL-DKB-1
0161,2026-08-29 09:26:11,IN,ESSL-AMB-2
0377,2026-08-29 09:26:14,IN,ESSL-DSE-2
0382,2026-08-29 09:26:23,IN,ESSL-DSE-2
0236,2026-08-29 09:26:28,IN,ESSL-NOI-1
0135,2026-08-29 09:26:33,IN,ESSL-AMB-2
0279,2026-08-29 09:26:36,IN,ESSL-DKB-2
0206,2026-08-29 09:26:46,IN,ESSL-NOI-1
0138,2026-08-29 09:26:47,IN,ESSL-AMB-2
0227,2026-08-29 09:26:50,IN,ESSL-NOI-2
0042,2026-08-29 09:26:52,IN,ESSL-CHD-2
0249,2026-08-29 09:26:58,IN,ESSL-NOI-2
0379,2026-08-29 09:27:06,IN,ESSL-DSE-2
0121,2026-08-29 09:27:07,IN,ESSL-AMB-1
0020,2026-08-29 09:27:13,IN,ESSL-HO-1
0178,2026-08-29 09:27:34,IN,ESSL-AMB-1
0214,2026-08-29 09:27:45,IN,ESSL-NOI-1
0273,2026-08-29 09:28:04,IN,ESSL-DKB-2
0397,2026-08-29 09:28:10,IN,ESSL-DSE-2
0081,2026-08-29 09:28:15,IN,ESSL-CHD-1
0216,2026-08-29 09:28:17,IN,ESSL-NOI-1
0399,2026-08-29 09:28:19,IN,ESSL-DSE-2
0268,2026-08-29 09:28:21,IN,ESSL-DKB-2
0326,2026-08-29 09:28:25,IN,ESSL-DKB-1
0312,2026-08-29 09:28:26,IN,ESSL-DKB-1
0357,2026-08-29 09:28:31,IN,ESSL-DSE-1
0049,2026-08-29 09:28:38,IN,ESSL-CHD-1
0008,2026-08-29 09:28:41,IN,ESSL-HO-1
0016,2026-08-29 09:28:53,IN,ESSL-HO-1
0384,2026-08-29 09:28:53,IN,ESSL-DSE-1
0056,2026-08-29 09:28:56,IN,ESSL-CHD-2
0219,2026-08-29 09:29:03,IN,ESSL-NOI-2
0282,2026-08-29 09:29:12,IN,ESSL-DKB-1
0064,2026-08-29 09:29:16,IN,ESSL-CHD-1
0291,2026-08-29 09:29:37,IN,ESSL-DKB-2
0284,2026-08-29 09:29:38,IN,ESSL-DKB-1
0045,2026-08-29 09:29:44,IN,ESSL-CHD-1
0388,2026-08-29 09:29:44,IN,ESSL-DSE-1
0043,2026-08-29 09:29:46,IN,ESSL-CHD-1
0299,2026-08-29 09:29:52,IN,ESSL-DKB-1
0099,2026-08-29 09:30:00,IN,ESSL-CHD-1
0047,2026-08-29 09:30:11,IN,ESSL-CHD-2
0062,2026-08-29 09:30:18,IN,ESSL-CHD-2
0154,2026-08-29 09:30:26,IN,ESSL-AMB-2
0368,2026-08-29 09:30:32,IN,ESSL-DSE-2
0172,2026-08-29 09:30:45,IN,ESSL-AMB-1
0381,2026-08-29 09:30:58,IN,ESSL-DSE-1
0082,2026-08-29 09:30:59,IN,ESSL-CHD-2
0165,2026-08-29 09:30:59,IN,ESSL-AMB-1
0120,2026-08-29 09:31:07,IN,ESSL-AMB-1
0189,2026-08-29 09:31:13,IN,ESSL-NOI-1
0108,2026-08-29 09:31:26,IN,ESSL-CHD-1
0390,2026-08-29 09:31:32,IN,ESSL-DSE-1
0378,2026-08-29 09:31:44,IN,ESSL-DSE-2
0113,2026-08-29 09:31:47,IN,ESSL-AMB-2
0199,2026-08-29 09:31:53,IN,ESSL-NOI-2
0069,2026-08-29 09:32:02,IN,ESSL-CHD-2
0325,2026-08-29 09:32:02,IN,ESSL-DKB-2
0191,2026-08-29 09:32:17,IN,ESSL-NOI-2
0013,2026-08-29 09:32:20,IN,ESSL-HO-1
0106,2026-08-29 09:32:23,IN,ESSL-CHD-2
0230,2026-08-29 09:32:29,IN,ESSL-NOI-2
0346,2026-08-29 09:32:34,IN,ESSL-DSE-2
0304,2026-08-29 09:32:37,IN,ESSL-DKB-1
0318,2026-08-29 09:32:45,IN,ESSL-DKB-2
0395,2026-08-29 09:32:47,IN,ESSL-DSE-1
0092,2026-08-29 09:32:54,IN,ESSL-CHD-2
0144,2026-08-29 09:32:59,IN,ESSL-AMB-2
0220,2026-08-29 09:32:59,IN,ESSL-NOI-2
0080,2026-08-29 09:33:03,IN,ESSL-CHD-1
0350,2026-08-29 09:33:03,IN,ESSL-DSE-1
0396,2026-08-29 09:33:13,IN,ESSL-DSE-2
0026,2026-08-29 09:33:15,IN,ESSL-HO-1
0004,2026-08-29 09:33:20,IN,ESSL-HO-1
0383,2026-08-29 09:33:22,IN,ESSL-DSE-2
0354,2026-08-29 09:33:37,IN,ESSL-DSE-2
0184,2026-08-29 09:33:45,IN,ESSL-AMB-2
0185,2026-08-29 09:33:49,IN,ESSL-NOI-1
0147,2026-08-29 09:33:55,IN,ESSL-AMB-2
0272,2026-08-29 09:33:57,IN,ESSL-DKB-2
0076,2026-08-29 09:34:03,IN,ESSL-CHD-1
0301,2026-08-29 09:34:06,IN,ESSL-DKB-1
0333,2026-08-29 09:34:24,IN,ESSL-DSE-2
0253,2026-08-29 09:34:32,IN,ESSL-NOI-1
0183,2026-08-29 09:34:56,IN,ESSL-AMB-2
0336,2026-08-29 09:34:57,IN,ESSL-DSE-1
0311,2026-08-29 09:35:08,IN,ESSL-DKB-1
0347,2026-08-29 09:35:11,IN,ESSL-DSE-1
0380,2026-08-29 09:35:14,IN,ESSL-DSE-1
0134,2026-08-29 09:35:32,IN,ESSL-AMB-2
0392,2026-08-29 09:35:33,IN,ESSL-DSE-2
0363,2026-08-29 09:35:37,IN,ESSL-DSE-1
0110,2026-08-29 09:35:52,IN,ESSL-CHD-1
0112,2026-08-29 09:36:05,IN,ESSL-CHD-1
0222,2026-08-29 09:36:21,IN,ESSL-NOI-1
0270,2026-08-29 09:36:24,IN,ESSL-DKB-1
0186,2026-08-29 09:36:28,IN,ESSL-NOI-2
0024,2026-08-29 09:36:34,IN,ESSL-HO-1
0297,2026-08-29 09:36:38,IN,ESSL-DKB-2
0055,2026-08-29 09:36:57,IN,ESSL-CHD-2
0196,2026-08-29 09:36:59,IN,ESSL-NOI-1
0247,2026-08-29 09:37:01,IN,ESSL-NOI-1
0029,2026-08-29 09:37:06,IN,ESSL-HO-1
0096,2026-08-29 09:37:17,IN,ESSL-CHD-1
0182,2026-08-29 09:37:22,IN,ESSL-AMB-1
0276,2026-08-29 09:37:33,IN,ESSL-DKB-1
0085,2026-08-29 09:37:44,IN,ESSL-CHD-1
0058,2026-08-29 09:37:49,IN,ESSL-CHD-2
